CustomerID,Recency,Frequency,Monetary
12471,-0.736975235,3.765969944,0.09363437
12472,-0.892753902,0.520671559,-0.182518605
12473,-0.915007998,0.160082849,-0.182803887
12474,-0.803737521,2.053173574,-0.187653681
12476,-0.603450663,1.1517018,-0.055996039
12477,-0.158368755,0.160082849,0.197762299
12479,-0.892753902,-0.380800215,-0.215183394
12480,1.64421297,-0.290653038,-0.105777748
12481,0.041918103,0.340377204,-0.043871554
12483,-0.915007998,0.520671559,6.18739E-05
12484,-0.848245712,0.069935672,-0.226594674
12488,-0.247385137,-0.380800215,-0.072970318
12490,-0.647958853,0.250230026,-0.094366468
12492,0.019664008,-0.470947393,-0.222030162
12493,-0.314147423,-0.380800215,-0.151280227
12494,-0.781483426,0.520671559,-0.216324522
12498,-0.915007998,-0.380800215,-0.159410764
12500,-0.647958853,0.520671559,0.51328419
12501,-0.447671995,-0.470947393,-0.223456572
12502,-0.202876946,-0.20050586,-0.048436066
12504,-0.915007998,-0.290653038,-0.301338558
12507,-0.447671995,-0.290653038,0.37050055
12508,-0.848245712,-0.470947393,-0.327441861
12512,-0.915007998,-0.470947393,-0.351833472
12513,-0.291893327,-0.470947393,-0.177240888
12516,1.377163826,-0.470947393,0.310020766
12517,-0.915007998,-0.110358683,-0.286789176
12518,-0.291893327,-0.20050586,-0.173104299
12520,0.487000011,-0.110358683,-0.172105812
12522,-0.647958853,-0.470947393,-0.180664272
12523,-0.514434281,0.520671559,-0.183374451
12524,0.286713152,0.069935672,0.034580996
12526,0.264459057,-0.380800215,-0.145289305
12528,0.286713152,0.069935672,-0.121182976
12530,0.175442675,-0.20050586,-0.069119011
12535,1.199131063,-0.470947393,-0.109201132
12536,-0.113860564,-0.20050586,-0.195213654
12540,-0.647958853,1.061554623,-0.015058072
12541,2.289581736,-0.380800215,-0.140582152
12544,-0.75922933,-0.470947393,-0.156130021
12546,-0.46992609,-0.380800215,-0.177098247
12547,0.932081918,-0.470947393,-0.039164401
12552,-0.892753902,-0.470947393,-0.09750457
12553,-0.892753902,0.610818736,-0.144005536
12556,1.332655635,-0.470947393,-0.338567859
12557,2.245073545,-0.20050586,4.77325764
12559,-0.915007998,-0.380800215,-0.062129602
12560,1.199131063,-0.290653038,-0.139726306
12562,-0.603450663,-0.020211506,-0.088660828
12565,-0.75922933,-0.470947393,-0.222600726
12566,-0.603450663,-0.470947393,-0.162406225
12567,0.73179506,0.340377204,-0.12888559
12569,-0.915007998,2.503909461,-0.106205671
12571,0.909827823,-0.470947393,-0.19179027
12572,-0.047098278,-0.380800215,-0.178524657
12576,0.420237725,-0.110358683,-0.200206089
12577,-0.915007998,-0.290653038,-0.352404036
12579,-0.803737521,-0.380800215,-0.220746393
12582,0.197696771,-0.470947393,-0.078248035
12583,-0.558942472,0.971407446,-0.001364536
12584,-0.781483426,0.971407446,-0.195356295
12585,-0.803737521,-0.290653038,-0.118187515
12589,1.666467065,-0.470947393,-0.146145151
12590,-0.447671995,-0.380800215,1.599780683
12592,1.777737542,-0.470947393,-0.062985448
12593,-0.447671995,-0.380800215,-0.125747488
12594,-0.714721139,0.340377204,-0.011777329
12597,-0.625704758,-0.20050586,-0.164260558
12598,-0.692467044,0.160082849,-0.087662341
12599,1.243639253,-0.020211506,-0.172248453
12600,0.331221343,0.340377204,0.156681691
12601,-0.848245712,-0.110358683,-0.129598795
12609,1.488434302,-0.380800215,-0.141865921
12610,-0.848245712,-0.020211506,-0.145289305
12612,-0.536688376,-0.470947393,0.027448946
12613,-0.336401518,-0.110358683,-0.128029744
12615,-0.158368755,-0.290653038,-0.098503057
12616,-0.692467044,-0.20050586,-0.149283253
12619,-0.625704758,0.520671559,0.072951425
12620,0.553762297,-0.380800215,-0.202060422
12621,-0.4254179,1.422143332,-8.07671E-05
12624,0.665032774,-0.470947393,-0.169110351
12625,1.265893349,-0.380800215,6.18739E-05
12626,-0.46992609,0.520671559,-0.112909798
12627,0.286713152,-0.020211506,-0.132023692
12628,-0.603450663,-0.290653038,-0.154418329
12630,-0.158368755,-0.470947393,-0.126460693
12633,0.665032774,-0.20050586,-0.113337721
12635,0.531508201,-0.470947393,-0.171249966
12637,-0.380909709,0.250230026,-0.194215167
12640,-0.892753902,-0.380800215,-0.093653263
12642,-0.358655613,-0.380800215,-0.102211723
12643,0.064172199,-0.110358683,1.578099251
12645,0.553762297,-0.20050586,-0.071401267
12646,0.086426294,-0.470947393,0.017178794
12647,0.331221343,0.520671559,-0.000793972
12649,-0.915007998,-0.290653038,-0.14885533
12652,-0.714721139,-0.470947393,-0.153990406
12653,2.378598117,-0.470947393,0.323286379
12654,-0.314147423,-0.20050586,-0.183802374
12656,-0.603450663,0.069935672,0.027306305
12657,-0.915007998,-0.20050586,-0.116333182
12662,-0.403163804,0.430524381,-0.175101273
12664,-0.736975235,0.250230026,1.416059076
12665,-0.75922933,-0.470947393,-0.189508014
12668,-0.825991616,-0.110358683,-0.091941571
12669,1.265893349,-0.290653038,-0.184943502
12670,-0.647958853,-0.110358683,0.043424738
12674,-0.358655613,-0.020211506,-0.10891585
12676,0.108680389,-0.110358683,0.012329
12678,-0.915007998,0.520671559,1.092549289
12679,-0.915007998,0.160082849,-0.140154229
12680,0.709540964,-0.290653038,-0.173104299
12681,-0.915007998,1.782732042,-0.107774722
12682,-0.781483426,2.143320752,-0.075823138
12683,-0.915007998,1.1517018,-0.085808008
12684,-0.536688376,-0.020211506,-0.099501544
12685,-0.403163804,-0.110358683,-0.149568535
12689,1.35490973,-0.470947393,-0.162548866
12691,-0.247385137,-0.110358683,0.051983198
12693,-0.75922933,-0.110358683,-0.120612412
12694,1.599704779,-0.470947393,-0.074539369
12695,0.397983629,-0.290653038,-0.102211723
12697,-0.75922933,-0.20050586,-0.098217775
12700,-0.915007998,-0.110358683,-0.152563996
12701,2.712409548,-0.470947393,-0.195071013
12703,-0.75922933,-0.470947393,-0.231587109
12704,-0.581196567,0.250230026,-0.057707731
12705,-0.915007998,0.610818736,-0.130454641
12708,-0.848245712,0.791113091,-0.195213654
12709,-0.647958853,1.692584865,0.106044137
12710,0.531508201,-0.290653038,-0.205626447
12712,-0.781483426,0.881260268,0.016322948
12714,1.243639253,-0.20050586,-0.150424381
12716,1.978024401,-0.470947393,-0.191932911
12717,-0.915007998,-0.380800215,-0.159838687
12719,0.286713152,-0.380800215,-0.20320155
12720,-0.625704758,1.963026397,-0.182803887
12721,0.15318858,-0.020211506,-0.181092195
12722,-0.269639232,-0.110358683,-0.183374451
12723,-0.625704758,-0.20050586,-0.259830027
12724,0.776303251,-0.290653038,-0.132166333
12726,0.375729534,-0.020211506,-0.109629055
12727,0.976590109,0.160082849,-0.010350919
12731,-0.291893327,0.610818736,0.558073464
12735,-0.4254179,-0.470947393,-0.151137586
12739,-0.447671995,-0.470947393,-0.029464813
12743,-0.915007998,-0.470947393,-0.35154819
12744,-0.915007998,0.250230026,0.158393383
12747,-0.46992609,0.340377204,0.171373714
12748,-0.892753902,19.54172599,-0.320452452
12749,-0.492180186,0.069935672,-0.170822043
12753,-0.492180186,0.340377204,0.894135659
12754,0.019664008,-0.20050586,0.237416497
12755,-0.291893327,-0.290653038,4.828031784
12757,-0.692467044,1.061554623,-0.249845157
12758,2.645647262,-0.470947393,0.000775079
12759,1.733229351,-0.380800215,-0.179808426
12762,-0.514434281,-0.470947393,-0.017340328
12766,0.286713152,-0.020211506,-0.088090264
12775,2.912696406,-0.110358683,-0.122038822
12778,-0.915007998,-0.020211506,-0.184800861
12779,-0.558942472,0.430524381,-0.062700166
12781,-0.915007998,-0.20050586,-0.0732556
12782,2.311835831,-0.110358683,-0.106633594
12783,-0.247385137,0.069935672,-0.143720254
12784,-0.781483426,-0.470947393,-0.270813384
12787,0.909827823,-0.380800215,-0.079103881
12793,-0.091606469,-0.470947393,-0.085522726
12794,0.086426294,-0.470947393,-0.137016127
12797,-0.915007998,-0.380800215,-0.246849696
12798,-0.158368755,-0.380800215,12.03040377
12802,-0.848245712,-0.470947393,-0.183374451
12808,2.378598117,-0.380800215,-0.163404712
12809,-0.714721139,-0.470947393,-0.144005536
12811,-0.892753902,-0.380800215,-0.172819017
12815,0.219950866,-0.470947393,-0.086949136
12816,0.887573727,-0.470947393,-0.128315026
12818,0.932081918,-0.470947393,0.943489445
12820,-0.002590088,-0.290653038,-0.181948041
12822,-0.558942472,-0.380800215,-0.130882564
12823,0.264459057,-0.20050586,4.609791055
12826,-0.314147423,0.069935672,-0.186940476
12827,-0.314147423,-0.380800215,-0.164260558
12828,-0.803737521,-0.110358683,-0.15028174
12829,-0.603450663,-0.380800215,-0.10891585
12830,0.286713152,-0.020211506,2.058514138
12832,0.553762297,-0.470947393,-0.207338139
12836,0.820811441,-0.290653038,-0.196782705
12839,-0.892753902,0.791113091,-0.157699072
12840,-0.047098278,-0.110358683,-0.075965779
12841,-0.915007998,1.692584865,-0.283793715
12843,1.176876967,0.160082849,-0.187796322
12844,1.332655635,-0.470947393,-0.320309811
12845,-0.892753902,-0.290653038,-0.222743367
12852,-0.825991616,-0.470947393,-0.195926859
12853,-0.314147423,0.160082849,-0.090229879
12854,2.712409548,-0.20050586,-0.249845157
12856,-0.670212949,0.069935672,-0.312464556
12857,1.132368776,-0.470947393,-0.066694114
12863,2.356344022,-0.470947393,0.788866601
12865,1.243639253,-0.380800215,-0.179665785
12867,-0.915007998,0.250230026,-0.306616275
12868,-0.18062285,-0.110358683,-0.195498936
12871,1.822245733,-0.470947393,0.083792141
12872,-0.047098278,-0.470947393,-0.280085049
12876,2.178311259,-0.470947393,-0.03759535
12877,-0.447671995,0.430524381,-0.267532641
12879,-0.158368755,-0.290653038,0.247116085
12882,-0.380909709,-0.470947393,1.195536091
12883,-0.915007998,-0.290653038,-0.170822043
12885,-0.915007998,-0.290653038,-0.180236349
12886,2.334089927,-0.380800215,-0.185656707
12888,-0.781483426,-0.290653038,0.229571242
12891,-0.13611466,-0.380800215,1.16401243
12895,-0.13611466,-0.380800215,-0.203344191
12897,1.243639253,-0.470947393,0.362227372
12901,-0.870499807,2.594056638,1.44943707
12904,2.51212269,-0.470947393,-0.30875589
12906,-0.915007998,-0.20050586,0.251395315
12908,1.710975256,-0.290653038,0.467496429
12909,-0.069352374,0.069935672,-0.093367981
12910,-0.915007998,0.069935672,0.17508238
12912,-0.781483426,-0.20050586,0.578185845
12913,-0.670212949,-0.20050586,0.298752127
12916,0.487000011,-0.20050586,-0.019479943
12919,-0.736975235,0.069935672,-0.052715296
12921,-0.781483426,3.856117122,-0.094223827
12924,1.532942493,-0.20050586,0.018177281
12925,0.642778678,-0.470947393,-0.189793296
12928,-0.692467044,-0.20050586,-0.059419423
12930,0.553762297,-0.290653038,-0.19321668
12931,-0.892753902,1.1517018,4.269877553
12933,2.356344022,-0.290653038,-0.328868271
12935,-0.915007998,0.069935672,-0.173104299
12936,-0.915007998,-0.20050586,-0.18037899
12937,0.331221343,-0.290653038,-0.230873904
12939,-0.915007998,0.069935672,3.105213792
12940,-0.736975235,-0.290653038,-0.288358227
12942,0.553762297,-0.380800215,-0.279657126
12947,-0.291893327,0.340377204,-0.214898112
12948,-0.291893327,0.069935672,-0.161550379
12949,0.954336013,0.250230026,-0.139868947
12950,-0.781483426,-0.380800215,0.733236611
12951,2.534376785,0.069935672,-0.181092195
12952,-0.380909709,-0.20050586,-0.16311943
12955,-0.75922933,0.610818736,-0.040733452
12957,-0.803737521,0.430524381,-0.177098247
12962,1.443926112,-0.470947393,-0.172248453
12963,-0.870499807,0.160082849,-0.136160281
12970,-0.915007998,-0.290653038,-0.367096059
12971,-0.803737521,7.37185704,0.09648719
12980,-0.870499807,0.430524381,3.805295817
12981,1.399417921,-0.470947393,-0.144290818
12982,-0.848245712,-0.470947393,-0.251556849
12985,-0.892753902,-0.380800215,-0.18751104
12987,1.710975256,-0.380800215,-0.150567022
12989,-0.915007998,1.061554623,1.028075557
12990,2.51212269,-0.380800215,0.039573431
12991,1.06560649,-0.470947393,-0.177954093
12993,1.243639253,-0.290653038,-0.190649142
12994,1.377163826,-0.20050586,-0.233441442
12995,-0.736975235,-0.470947393,0.162815254
12997,0.487000011,-0.020211506,-0.154703611
12999,-0.714721139,-0.380800215,-0.17752617
13000,2.489868594,-0.380800215,-0.163689994
13001,-0.514434281,0.700965913,-0.001079254
13003,0.108680389,-0.380800215,-0.055425475
13004,-0.581196567,1.331996155,-0.214042266
13005,0.687286869,-0.380800215,-0.179095221
13008,-0.091606469,-0.470947393,-0.240002928
13012,-0.647958853,0.340377204,-0.234867852
13013,-0.46992609,0.700965913,-0.102211723
13014,-0.736975235,0.791113091,-0.022618045
13015,2.289581736,-0.20050586,-0.138585178
13016,-0.915007998,-0.380800215,-0.169966197
13018,-0.692467044,1.963026397,-0.183802374
13021,-0.447671995,0.430524381,-0.13459123
13023,0.531508201,-0.470947393,-0.163689994
13026,-0.403163804,0.069935672,-0.099216262
13027,0.019664008,-0.110358683,3.382365254
13028,-0.558942472,-0.380800215,-0.209477754
13029,1.488434302,-0.380800215,1.369700751
13032,-0.603450663,-0.380800215,-0.220175829
13035,-0.558942472,-0.380800215,0.011758436
13037,0.887573727,-0.380800215,-0.147856843
13038,1.377163826,-0.380800215,0.052981685
13040,-0.358655613,-0.470947393,-0.185228784
13043,-0.46992609,-0.470947393,0.070669169
13047,-0.915007998,0.971407446,-0.185656707
13048,1.265893349,-0.20050586,-0.22174488
13050,-0.803737521,1.872879219,-0.217608291
13055,-0.603450663,-0.290653038,-0.189935937
13058,-0.158368755,-0.380800215,0.074235194
13064,0.776303251,-0.290653038,-0.178382016
13066,-0.915007998,-0.380800215,-0.284364279
13069,-0.603450663,1.782732042,-0.296916687
13078,-0.870499807,3.22508688,0.056975633
13079,-0.536688376,-0.20050586,0.113461469
13081,-0.692467044,1.241848978,-0.033744043
13082,-0.225131041,0.250230026,0.274075234
13083,0.665032774,-0.470947393,-0.16896771
13085,0.598270488,-0.380800215,-0.275805819
13089,-0.870499807,9.986125184,0.031014971
13090,-0.670212949,0.971407446,0.360087757
13091,-0.75922933,-0.470947393,-0.219605265
13092,2.22281945,-0.110358683,-0.15741379
13093,-0.736975235,0.520671559,0.239841394
13094,0.397983629,0.791113091,0.402737415
13097,0.086426294,0.610818736,-0.217323009
13098,-0.870499807,3.044792525,0.265944697
13102,-0.75922933,1.782732042,-0.118187515
13104,0.041918103,-0.110358683,0.373638652
13106,-0.803737521,-0.470947393,0.014611256
13107,-0.002590088,-0.20050586,-0.047437579
13109,0.175442675,-0.20050586,-0.190934424
13110,-0.4254179,0.069935672,-0.267817923
13113,-0.603450663,2.954645348,0.125728594
13115,-0.848245712,0.610818736,-0.171392607
13116,-0.447671995,-0.470947393,-0.186512553
13117,1.310401539,0.069935672,-0.224882982
13118,-0.915007998,-0.020211506,-0.214042266
13121,-0.915007998,-0.470947393,-0.341135397
13122,2.334089927,-0.470947393,-0.170536761
13124,2.712409548,-0.380800215,-0.175101273
13126,-0.158368755,0.250230026,-0.20320155
13131,-0.002590088,-0.290653038,-0.0875197
13133,-0.225131041,-0.470947393,-0.185941989
13134,-0.625704758,-0.020211506,-0.17324694
13136,-0.781483426,0.340377204,-0.148570048
13137,-0.514434281,0.160082849,-0.336856167
13138,-0.380909709,-0.110358683,-0.19179027
13139,-0.714721139,0.069935672,0.004769027
13140,-0.75922933,-0.380800215,-0.278373357
13141,1.978024401,-0.110358683,-0.159553405
13145,0.130934485,-0.20050586,0.84292754
13147,-0.46992609,-0.290653038,2.132116893
13148,-0.915007998,0.881260268,-0.272097153
13149,1.132368776,-0.290653038,-0.13173841
13151,1.132368776,-0.470947393,-0.171963171
13155,0.108680389,-0.290653038,-0.246707055
13157,1.132368776,-0.20050586,-0.133878025
13158,-0.358655613,-0.290653038,-0.192931398
13159,0.019664008,-0.20050586,-0.248418747
13162,0.464745915,-0.20050586,-0.123607873
13166,-0.892753902,-0.470947393,-0.268959051
13167,0.175442675,-0.290653038,-0.236151621
13168,2.712409548,-0.20050586,-0.269244333
13171,-0.736975235,-0.20050586,-0.282937869
13178,-0.714721139,0.340377204,-0.101498518
13183,-0.247385137,0.160082849,0.19077289
13184,1.666467065,0.430524381,-0.281226177
13186,0.286713152,-0.20050586,-0.148284766
13189,1.243639253,-0.470947393,-0.281511459
13192,1.532942493,-0.470947393,-0.20320155
13196,-0.915007998,-0.290653038,-0.176670324
13198,0.264459057,0.069935672,-0.19892232
13199,-0.825991616,2.864498171,0.755631248
13200,-0.870499807,-0.290653038,-0.139868947
13203,-0.247385137,-0.290653038,-0.192218193
13207,2.089294877,-0.470947393,0.036435329
13208,-0.915007998,-0.020211506,-0.295062354
13209,-0.915007998,0.340377204,-0.15741379
13211,0.976590109,-0.380800215,-0.104779261
13212,-0.692467044,-0.290653038,-0.331863732
13213,0.687286869,-0.110358683,-0.174388068
13217,-0.915007998,-0.20050586,-0.13744405
13220,1.466180207,-0.290653038,0.146696821
13221,1.733229351,-0.470947393,-0.226594674
13223,-0.202876946,-0.470947393,0.055834505
13224,-0.915007998,-0.380800215,-0.128315026
13225,0.353475438,0.069935672,2.142244404
13230,-0.358655613,0.700965913,-0.345271986
13232,-0.603450663,-0.020211506,-0.316173222
13235,-0.892753902,-0.470947393,-0.385354107
13236,0.509254106,-0.380800215,-0.143720254
13238,-0.781483426,-0.20050586,-0.106205671
13240,0.798557346,-0.290653038,-0.268388487
13242,1.332655635,-0.380800215,-0.113052439
13246,-0.915007998,-0.020211506,-0.218036214
13247,-0.803737521,-0.290653038,-0.123893155
13248,0.531508201,-0.470947393,-0.154275688
13249,-0.892753902,-0.380800215,0.031442894
13255,-0.781483426,-0.380800215,-0.011777329
13258,-0.647958853,-0.380800215,-0.147571561
13261,-0.536688376,-0.470947393,1.086558367
13263,-0.75922933,2.503909461,-0.346413114
13265,-0.13611466,-0.20050586,-0.079389163
13266,-0.692467044,1.061554623,-0.147286279
13267,-0.781483426,1.782732042,-0.129313513
13268,-0.915007998,0.700965913,-0.308613249
13269,-0.692467044,0.881260268,-0.172819017
13271,-0.915007998,-0.470947393,-0.384640902
13272,0.375729534,-0.470947393,-0.146715715
13276,-0.113860564,-0.470947393,-0.128742949
13277,-0.692467044,-0.290653038,0.050984711
13279,-0.603450663,-0.470947393,-0.24599385
13282,0.420237725,-0.110358683,-0.036026299
13283,1.889008019,-0.470947393,-0.21889206
13284,-0.736975235,-0.470947393,-0.209905677
13285,2.156057164,-0.290653038,-0.203058909
13294,0.420237725,-0.470947393,-0.17895258
13295,-0.625704758,-0.470947393,-0.152991919
13297,-0.558942472,-0.290653038,0.095488703
13300,-0.803737521,-0.470947393,-0.172961658
13301,0.308967248,-0.290653038,-0.300910635
13305,-0.536688376,0.250230026,-0.057422449
13308,-0.247385137,-0.290653038,-0.06754996
13309,-0.069352374,-0.20050586,-0.215611317
13310,-0.46992609,-0.110358683,-0.209049831
13311,2.334089927,-0.470947393,-0.081386137
13313,-0.625704758,-0.20050586,-0.125319565
13314,0.197696771,-0.290653038,-0.299626866
13316,0.019664008,-0.20050586,0.532968648
13317,-0.870499807,0.160082849,-0.183659733
13318,-0.825991616,-0.380800215,0.047276045
13319,-0.647958853,2.594056638,-0.105492466
13320,-0.736975235,-0.110358683,-0.216324522
13321,-0.603450663,-0.470947393,0.325996558
13323,-0.803737521,-0.20050586,0.125443312
13324,-0.825991616,0.430524381,0.900411863
13327,0.73179506,0.160082849,0.06367976
13330,1.154622872,-0.380800215,-0.102639646
13334,1.488434302,-0.380800215,-0.221459598
13338,-0.870499807,-0.380800215,-0.15313456
13340,-0.915007998,-0.020211506,0.73309397
13343,-0.803737521,-0.470947393,-0.212615856
13344,-0.915007998,-0.380800215,-0.104779261
13345,-0.670212949,-0.470947393,-0.164973763
13350,-0.158368755,-0.380800215,-0.107632081
13352,0.264459057,-0.470947393,-0.204057396
13359,-0.825991616,-0.470947393,-0.153419842
13362,-0.781483426,-0.20050586,-0.149283253
13363,-0.336401518,-0.470947393,-0.173817504
13365,-0.358655613,-0.380800215,-0.172961658
13368,0.887573727,-0.470947393,-0.103067569
13369,-0.670212949,-0.470947393,-0.21176001
13370,-0.803737521,-0.470947393,-0.175957119
13373,1.265893349,-0.380800215,-0.110770183
13375,-0.75922933,-0.470947393,-0.119613925
13376,1.399417921,-0.380800215,-0.135304435
13379,0.019664008,-0.380800215,-0.325587528
13381,-0.692467044,-0.020211506,-0.110770183
13384,-0.581196567,0.160082849,-0.030320659
13388,-0.692467044,-0.380800215,-0.161265097
13389,0.487000011,-0.380800215,-0.186512553
13394,-0.113860564,0.250230026,-0.208621908
13396,-0.736975235,-0.290653038,-0.007498099
13397,-0.069352374,-0.110358683,0.153258307
13405,1.978024401,-0.380800215,-0.107346799
13408,-0.870499807,6.650679621,0.372925447
13410,-0.558942472,-0.020211506,0.060399017
13414,-0.380909709,-0.380800215,0.416716233
13416,-0.069352374,-0.470947393,0.12515803
13418,0.15318858,1.422143332,-0.144148177
13420,-0.581196567,-0.290653038,-0.209477754
13422,-0.625704758,-0.470947393,-0.119899207
13425,0.420237725,-0.380800215,-0.112767157
13426,-0.692467044,0.430524381,-0.091228366
13427,1.332655635,-0.380800215,-0.12317995
13429,-0.047098278,-0.290653038,-0.195356295
13430,0.286713152,-0.290653038,-0.238433877
13431,-0.447671995,-0.470947393,-0.0161992
13434,-0.4254179,-0.470947393,0.352242502
13435,-0.915007998,0.160082849,0.115743724
13437,-0.692467044,-0.020211506,-0.118615438
13447,-0.870499807,-0.290653038,-0.155702098
13448,0.487000011,0.250230026,-0.161265097
13450,0.487000011,-0.110358683,0.000775079
13451,1.310401539,-0.110358683,-0.316030581
13452,-0.670212949,-0.470947393,3.798163767
13453,1.844499828,-0.470947393,-0.110199619
13455,3.001712788,-0.290653038,-0.138585178
13456,-0.825991616,-0.020211506,-0.028323685
13458,-0.670212949,1.331996155,-0.064411858
13460,-0.46992609,-0.470947393,-0.255836079
13461,1.310401539,-0.380800215,0.353668912
13462,0.620524583,-0.470947393,-0.205483806
13466,0.954336013,-0.470947393,-0.173674863
13467,-0.336401518,-0.470947393,-0.253553823
13468,-0.781483426,3.044792525,-0.14600251
13470,-0.558942472,-0.470947393,-0.174388068
13471,-0.825991616,-0.290653038,-0.270813384
13475,-0.336401518,-0.290653038,-0.172248453
13476,-0.75922933,-0.290653038,-0.154275688
13477,-0.46992609,0.069935672,-0.155844739
13479,-0.870499807,-0.380800215,-0.15028174
13481,-0.269639232,0.069935672,-0.183517092
13486,0.197696771,-0.380800215,-0.177668811
13487,2.55663088,-0.380800215,-0.168397146
13488,-0.336401518,0.881260268,-0.112053952
13489,0.242204962,-0.290653038,0.048274532
13491,1.221385158,0.250230026,-0.208051344
13492,-0.358655613,-0.380800215,-0.047437579
13493,-0.647958853,-0.470947393,0.693297131
13495,-0.291893327,-0.110358683,0.136141387
13497,0.998844204,-0.380800215,-0.180806913
13499,-0.647958853,-0.020211506,-0.04615381
13500,-0.803737521,-0.290653038,-0.167683942
13501,0.108680389,-0.470947393,-0.056994526
13505,-0.803737521,0.069935672,-0.140582152
13506,-0.825991616,-0.380800215,-0.187083117
13507,1.199131063,-0.290653038,-0.191504988
13509,0.064172199,-0.020211506,-0.092084212
13510,0.064172199,-0.20050586,-0.192075552
13515,0.086426294,-0.290653038,-0.194357808
13516,0.219950866,-0.380800215,0.040714559
13517,0.130934485,-0.20050586,-0.199350243
13519,-0.291893327,-0.470947393,-0.234154647
13520,0.642778678,0.069935672,0.113889392
13521,-0.825991616,-0.380800215,-0.373942827
13523,-0.625704758,-0.110358683,-0.107061517
13524,-0.002590088,-0.20050586,-0.05043304
13527,0.331221343,0.069935672,-0.265535667
13529,1.889008019,-0.470947393,-0.117046387
13531,2.667901357,-0.470947393,-0.09607816
13533,0.976590109,-0.380800215,-0.358965522
13534,-0.247385137,3.22508688,-0.175671837
13536,-0.825991616,-0.020211506,-0.135019153
13538,0.219950866,-0.020211506,0.321004123
13539,2.51212269,-0.290653038,-0.182375964
13546,-0.002590088,-0.380800215,-0.318455478
13548,2.356344022,-0.470947393,-0.331293168
13549,-0.047098278,0.069935672,-0.158412277
13552,-0.581196567,0.791113091,0.007479206
13555,-0.915007998,-0.290653038,0.025451972
13558,-0.514434281,-0.290653038,-0.360391932
13562,0.420237725,-0.380800215,-0.096791365
13563,0.331221343,-0.470947393,-0.183374451
13564,-0.915007998,-0.20050586,-0.301053276
13566,0.019664008,-0.470947393,-0.338853141
13571,-0.603450663,0.430524381,-0.322164144
13575,-0.13611466,-0.20050586,-0.182803887
13576,-0.781483426,1.1517018,0.325711276
13577,0.487000011,-0.20050586,-0.131453128
13587,-0.647958853,-0.380800215,0.040286636
13588,-0.625704758,0.520671559,-0.21603924
13589,2.756917739,-0.470947393,-0.151850791
13590,-0.024844183,-0.020211506,-0.093082699
